symbol,smiles,cxsmiles,monomer_type
X2620,O=C[C@H](CO)NS(=O)(=O)c1cccc2ccccc12,OC[C@H](NS(=O)(=O)c1cccc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2666,C[C@@H](OC(=O)[C@@H](N)Cc1ccccc1)c1ccccc1,C[C@@H](OC(=O)[C@H](Cc1ccccc1)N[*])c1ccccc1 |$;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone
X2699,N[C@@H](CC(F)F)C(=O)c1nc2ccccc2s1,FC(F)C[C@H](N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2633,CCOC(=O)c1csc(C(=O)[C@@H](N)CCCNC(=N)N)n1,CCOC(=O)c1csc(n1)C(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X2536,NCC[C@@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21,NCC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2309,CC(C)(C)C1CCC(S)(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@H](C=O)Cc2ccccc2)CC1,CC(C)(C)C1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,Backbone
X2304,CC[C@H](C)[C@@H](N)C1=N[C@@H](C=O)CS1,"CC[C@H](C)[C@@H](N)C1=N[C@H](CS1)C([*])=O |$;;;;;;;;;;;;_R2;$,t:6|",Backbone
X2391,N[C@H](C=O)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,FC(F)(F)c1cc(C[C@H](N[*])C([*])=O)cc(c1)C(F)(F)F |$;;;;;;;;;;_R1;;_R2;;;;;;;;$|,Backbone
X2386,C[C@@H]1CCC[C@H](C)N1C(=O)N[C@H](C=O)C1CC1,C[C@H]1CCC[C@@H](C)N1C(=O)N[C@@H](C1CC1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2364,N[C@@H](Cc1ccccc1)C(=O)CCCCN[C@H](C=O)Cc1ccc(O)cc1,Oc1ccc(C[C@H](NCCCCC(=O)[C@H](Cc2ccccc2)N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X2427,N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2s1,[*]N[C@@H](Cc1ccccc1)C(=O)c1nc2ccccc2s1 |$_R1;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2366,COc1c(O)cc2c(c1O)CN[C@H](C=O)C2,COc1c(O)cc2C[C@H](N([*])Cc2c1O)C([*])=O |$;;;;;;;;;;_R1;;;;;;_R2;$|,Backbone
X2399,CC(C)[C@@H](C=O)NCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1,CC(C)[C@H](NCCCCCCCCOC(=O)[C@@H](N)Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2466,CS(=O)(=O)NC[C@H](N)C=O,CS(=O)(=O)NC[C@H](N[*])C=O |$;;;;;;;;_R1;;$|,Backbone
X2450,N[C@@]1(Cc2ccccc2)CNC1=O,[*]N[C@@]1(Cc2ccccc2)CNC1=O |$_R1;;;;;;;;;;;;;$|,Backbone
X2266,CC(C)C[C@H](N)C(=O)c1nnc(-c2ccccc2)o1,CC(C)C[C@H](N[*])C(=O)c1nnc(o1)-c1ccccc1 |$;;;;;;_R1;;;;;;;;;;;;;$|,Backbone
X2282,O=C[C@H](Cc1ccc(Cl)cc1)NS(=O)(=O)C(F)(F)F,FC(F)(F)S(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2290,N=C(N)C[C@H](N)C=O,NC(=N)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X542,N[C@H](C=O)Cc1c[nH]c2ccc(F)cc12,Fc1ccc2[nH]cc(C[C@H](N[*])C([*])=O)c2c1 |$;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X708,CC1(C)CC[C@H](C=O)N1,CC1(C)CC[C@@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
S_OMe,COC(=O)[C@@H](N)CO,COC(=O)[C@H](CO)N[*] |$;;;;;;;;_R1$|,Backbone
X972,CC1(C)N[C@H](C=O)CS1,CC1(C)SC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X620,N[C@@H](C=O)c1ccc(O)cc1,Oc1ccc(cc1)[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
X961,CS[C@@H]1CCN[C@H]1C=O,CS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,Backbone
X836,COCC[C@@H](N)C(=O)O,COCC[C@@H](N[*])C(O)=O |$;;;;;;_R1;;;$|,Backbone
X837,CNC(=O)N[C@H](C=O)C(c1ccccc1)c1ccccc1,CNC(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
EtCO_dW,CCOC(=O)N[C@@H](C=O)Cc1c[nH]c2ccccc12,CCOC(=O)N[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X782,CC(C)[C@@H](C=O)NC(=O)Oc1ccc(F)cc1,CC(C)[C@H](NC(=O)Oc1ccc(F)cc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,Backbone
X576,N[C@H](C=O)Cc1nc2ccccc2[nH]1,[*]N[C@@H](Cc1nc2ccccc2[nH]1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X526,COc1ccc(C[C@@H](C=O)NC(=N)N)cc1,COc1ccc(C[C@H](NC(N)=N)C([*])=O)cc1 |$;;;;;;;;;;;;;_R2;;;$|,Backbone
X454,CCOC(=O)[C@@H](N)CC(C)C,CCOC(=O)[C@H](CC(C)C)N[*] |$;;;;;;;;;;;_R1$|,Backbone
X463,CCOC(=O)N[C@@H](C=O)Cc1ccc(OCC)cc1,CCOC(=O)N[C@H](Cc1ccc(OCC)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2855,N[C@H](C=O)Cc1cnc(-c2ccc(-c3ccccc3)cc2)[nH]1,[*]N[C@@H](Cc1cnc([nH]1)-c1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2877,CC(=O)N(CC=O)C(=O)C=Cc1ccccc1,"CC(=O)N(CC([*])=O)C(=O)C=Cc1ccccc1 |w:10.9,$;;;;;;_R2;;;;;;;;;;;$|",Backbone
X3001,CN1C(=O)[C@@H](N)CC=C[C@@H]1C1CCCCC1,"CN1[C@H](C=CC[C@H](N[*])C1=O)C1CCCCC1 |$;;;;;;;;_R1;;;;;;;;$,c:3|",Backbone
X3014,N[C@H](C=O)CCCCNC(=S)Nc1ccccc1,[*]N[C@@H](CCCCNC(=S)Nc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X3026,CCOC(=O)[C@@H](N)CC1CCCCC1,CCOC(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;_R1$|,Backbone
X3034,NCC[C@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21,NCC[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2503,N=C(N)N[C@@H]1CN[C@@H](C=O)C1,NC(=N)N[C@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;;;;_R1;;;_R2;$|,Backbone
X2494,N[C@@H](C[C@H]1CCNC1=O)C(=O)c1nccs1,[*]N[C@@H](C[C@H]1CCNC1=O)C(=O)c1nccs1 |$_R1;;;;;;;;;;;;;;;;$|,Backbone
X2513,COC(=O)C[C@H]1CCC[C@H]2CC(=O)N(OCC(=O)[C@@H](N)CC(=O)O)[C@@H]12,COC(=O)C[C@H]1CCC[C@H]2CC(=O)N(OCC(=O)[C@H](CC(O)=O)N[*])[C@@H]12 |$;;;;;;;;;;;;;;;;;;;;;;;;_R1;$|,Backbone
X2525,CC(=O)OCCOCCOCCOCCOCCOCCOCCOCCN[C@H](C=O)CC(C)C,CC(C)C[C@H](NCCOCCOCCOCCOCCOCCOCCOCCOC(C)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X954,CNCC(=O)OC,COC(=O)CN(C)[*] |$;;;;;;;_R1$|,Backbone
X1657,N=C(N)NCCC[C@H](C=O)NC(=O)NCc1ccccc1,NC(=N)NCCC[C@@H](NC(=O)NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X577,N[C@H](C=O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,OP(O)(=O)C(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1569,CCCCCN(CCCCC)[C@H](C=O)Cc1ccc(O)cc1,CCCCCN(CCCCC)[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1571,CCCCCC(=O)Oc1ccc(C[C@H](N)C(=O)OC)cc1,CCCCCC(=O)Oc1ccc(C[C@H](N[*])C(=O)OC)cc1 |$;;;;;;;;;;;;;;;_R1;;;;;;$|,Backbone
X36,C=CCCCNCC=O,[*]N(CCCC=C)CC([*])=O |$_R1;;;;;;;;;_R2;$|,Backbone
X37,N=C(N)NCCCC[C@H](N)C=O,NC(=N)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,Backbone
X1578,N=C(N)N1CCC[C@H]1C=O,NC(=N)N1CCC[C@H]1C([*])=O |$;;;;;;;;;_R2;$|,Backbone
A_COEt,CCOC(=O)C(=O)[C@H](C)N,CCOC(=O)C(=O)[C@H](C)N[*] |$;;;;;;;;;;_R1$|,Backbone
X2272,N=C(N)NCCCC[C@H](N)C(=O)Cc1ccccc1,NC(=N)NCCCC[C@H](N[*])C(=O)Cc1ccccc1 |$;;;;;;;;;;_R1;;;;;;;;;$|,Backbone
Me_meI,CC[C@H](C)[C@@H](C=O)N(C)C,CC[C@H](C)[C@H](N(C)C)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
X2285,O=C[C@@H]1CN1,[*]N1C[C@H]1C([*])=O |$_R1;;;;;_R2;$|,Backbone
X2218,O=C[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,[*]C(=O)[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X2223,N[C@H](C=O)CSC[C@@H](N)C(=O)O,N[C@@H](CSC[C@@H](N[*])C(O)=O)C([*])=O |$;;;;;;;_R1;;;;;_R2;$|,Backbone
X2224,N[C@@H](CC1CCCCC1)C(=O)[C@H](C=O)CC(F)F,FC(F)C[C@@H](C=O)C(=O)[C@H](CC1CCCCC1)N[*] |$;;;;;;;;;;;;;;;;;;_R1$|,Backbone
X5,CN=C(NC#N)NCCCC[C@@H](N)C=O,"CN=C(NCCCC[C@@H](N[*])C([*])=O)NC#N |w:1.0,$;;;;;;;;;;_R1;;_R2;;;;$|",Backbone
R,N=C(N)NCCC[C@H](N)C=O,NC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,Backbone
dF,N[C@@H](C=O)Cc1ccccc1,[*]N[C@H](Cc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
I,CC[C@H](C)[C@H](N)C=O,CC[C@H](C)[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
meNle,CCCC[C@@H](C=O)NC,CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X943,O=C[C@H](CCCNCc1ccccc1)NCc1ccccc1,[*]C(=O)[C@H](CCCNCc1ccccc1)NCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X740,C[N+](C)(C)CCCCC[C@@H](C=O)[N-][N+]#N,C[N+](C)(C)CCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Fmoc_I,CC[C@H](C)[C@@H](C=O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X959,O=C[C@H](Cc1ccc(O)cc1)N(CCc1ccccc1)CCc1ccccc1,Oc1ccc(C[C@H](N(CCc2ccccc2)CCc2ccccc2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;$|,Backbone
X1216,N=C(N)NCCC[C@H](C=O)NC(=O)OCc1ccccc1,NC(=N)NCCC[C@@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1098,N#[N+][N-][C@H](C=O)CCCNCCCN,NCCCNCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;;_R2;$|,Backbone
X1177,O=C[C@@H]1C[C@@H](OCc2ccc3ccccc3c2)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OCc1ccc2ccccc2c1 |$_R1;;;;;;;_R2;;;;;;;;;;;;;$|,Backbone
X751,C[C@H]1SC[C@@H](C=O)NC1=O,C[C@H]1SC[C@H](NC1=O)C([*])=O |$;;;;;;;;;_R2;$|,Backbone
Cbz_dF,O=C[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1,[*]C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X984,O=C[C@H](Cc1ccc2ccccc2c1)NF,FN([*])[C@@H](Cc1ccc2ccccc2c1)C([*])=O |$;;_R1;;;;;;;;;;;;;;_R2;$|,Backbone
X889,N[C@H](C=O)CCCCN1CC1,[*]N[C@@H](CCCCN1CC1)C([*])=O |$_R1;;;;;;;;;;;_R2;$|,Backbone
X1223,N[C@H](C(=O)OCc1ccccc1)C(C(F)(F)F)C(F)(F)F,FC(F)(F)C([C@H](N[*])C(=O)OCc1ccccc1)C(F)(F)F |$;;;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X1027,Cc1cc(O)cc(C)c1C[C@H](C)C(=O)ON[C@H](C=O)Cc1ccc(O)cc1,C[C@@H](Cc1c(C)cc(O)cc1C)C(=O)ON[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
am_G,NNCC=O,NN([*])CC([*])=O |$;;_R1;;;_R2;$|,Backbone
X1160,CNCCCCC[C@@H](C=O)[N-][N+]#N,CNCCCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
Cbz_P,O=C[C@@H]1CCCN1C(=O)OCc1ccccc1,[*]C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1 |$_R2;;;;;;;;;;;;;;;;;$|,Backbone
X940,CCCCCCCCCCC(=O)OC[C@H](N)C=O,CCCCCCCCCCC(=O)OC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X934,CCNC(=N)NCCC[C@H](N)C=O,CCNC(=N)NCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1721,CC(C)OC(=O)COCCOC[C@@H](N)C=O,CC(C)OC(=O)COCCOC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X2047,COc1ccc(NC(=O)N[C@@H](C=O)CS)cc1OC,COc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1OC |$;;;;;;;;;;;;;_R3;;_R2;;;;;$|,Backbone
X1978,N[C@H](C(=O)O)[C@H](S)c1ccccc1,OC(=O)[C@@H](N[*])[C@H](S[*])c1ccccc1 |$;;;;;_R1;;;_R3;;;;;;$|,Backbone
X1990,CNCc1ccc(C[C@H](N)C=O)cc1,CNCc1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;_R1;;_R2;;;$|,Backbone
X1979,N[C@H](CN[C@H](C=O)CS)Cc1ccccc1,N[C@H](CN[C@@H](CS[*])C([*])=O)Cc1ccccc1 |$;;;;;;;_R3;;_R2;;;;;;;;$|,Backbone
meC,CN[C@H](C=O)CS,CN([*])[C@@H](CS[*])C([*])=O |$;;_R1;;;;_R3;;_R2;$|,Backbone
X2022,C[C@H](C=O)NC1CCCCC1,C[C@@H](N([*])C1CCCCC1)C([*])=O |$;;;_R1;;;;;;;;_R2;$|,Backbone
X1986,O=C[C@@H]1C[C@@H](S)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,Backbone
X1961,O=C[C@H]1C[C@@H](S)CN1,[*]N1C[C@@H](C[C@@H]1C([*])=O)S[*] |$_R1;;;;;;;_R2;;;_R3$|,Backbone
X2015,O=C[C@@H](CS)NCc1cccc([N+](=O)[O-])c1,[*]C(=O)[C@@H](CS[*])NCc1cccc(c1)N(=O)=O |$_R2;;;;;;_R3;;;;;;;;;;;$|,Backbone
X1687,N[C@H](C=O)CC=CCCC(=O)O,"OC(=O)CCC=CC[C@H](N[*])C([*])=O |w:6.6,$;;;;;;;;;;_R1;;_R2;$|",Backbone
X1759,CCC=CC[C@@H](C)[C@@H](O)[C@@H](C=O)NC,"CCC=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.3,$;;;;;;;;;;;;_R1;;_R2;$|",Backbone
dalloHyp,O=C[C@H]1C[C@@H](O)CN1,O[C@@H]1C[C@@H](N([*])C1)C([*])=O |$;;;;;_R1;;;_R2;$|,Backbone
X1894,Cn1ccc2cc(-c3[nH]c4ccccc4c3C[C@H](N)C=O)ccc21,Cn1ccc2cc(ccc12)-c1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1716,CN[C@H](C=O)[C@H](O)[C@H](C)CCCC(=O)OCCF,C[C@H](CCCC(=O)OCCF)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1867,CC[C@@H](C)[C@@H](C=O)NO,CC[C@@H](C)[C@H](N(O)[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X1726,N[C@H](C=O)CCCNC(=O)OCc1ccccc1,[*]N[C@@H](CCCNC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1890,N#CC[C@@H](N)C=O,[*]N[C@H](CC#N)C([*])=O |$_R1;;;;;;;_R2;$|,Backbone
X1750,CC(C)OC(=O)COC[C@@H](N)C=O,CC(C)OC(=O)COC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1800,N[C@@H](C=O)Cc1ccc(O)c(I)c1,Oc1ccc(C[C@@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,Backbone
X1679,CN[C@H](C=O)[C@H](O)[C@H](C)CC=CC(=O)OC,"COC(=O)C=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:5.5,$;;;;;;;;;;;;;;_R1;;_R2;$|",Backbone
X1900,N[C@@H](C=O)Cc1ccc2nc(-c3ccccc3)oc2c1,[*]N[C@H](Cc1ccc2nc(oc2c1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X1876,C[C@@H](O)C[C@H](N)C=O,C[C@@H](O)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,Backbone
X1878,CCN(CC)CCS[C@H](C=O)NC,CCN(CC)CCS[C@@H](N(C)[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
X1394,CN[C@H](C=O)CCC(C)C,CC(C)CC[C@H](N(C)[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,Backbone
X1711,N[C@H](C=O)CCOc1ccccc1,[*]N[C@@H](CCOc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
X72,CC(C)[C@@H](C=O)NCc1ncccc1O,CC(C)[C@H](NCc1ncccc1O)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
X80,CCOC(=O)N[C@@H](C=O)Cc1ccc(OC(C)=O)cc1,CCOC(=O)N[C@H](Cc1ccc(OC(C)=O)cc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
W_OBzl,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1,[*]N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1ccccc1 |$_R1;;;;;;;;;;;;;;;;;;;;;;$|,Backbone
X131,N[C@H]1CCCCNC1=O,[*]N[C@H]1CCCCNC1=O |$_R1;;;;;;;;;$|,Backbone
dM_OMe,COC(=O)[C@H](N)CCSC,COC(=O)[C@@H](CCSC)N[*] |$;;;;;;;;;;_R1$|,Backbone
X95,CC(C)(C)OC(=O)N[C@@H](C=O)CCC(=O)O,CC(C)(C)OC(=O)N[C@H](CCC(O)=O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X285,O=C[C@@H]1C[C@@H](OC(=O)Nc2ccccc2)CN1,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)Nc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;;;$|,Backbone
X100,CC(C)C[C@@H](N)C=O,CC(C)C[C@@H](N[*])C=O |$;;;;;;_R1;;$|,Backbone
X144,O=C[C@@H]1CC(=O)NC(=O)N1,[*]C(=O)[C@@H]1CC(=O)NC(=O)N1 |$_R2;;;;;;;;;;$|,Backbone
X157,CS(=O)CC[C@H](N)C=O,CS(=O)CC[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,Backbone
X109,CC(C)[C@H](N)C(=O)c1nc2ccccc2o1,CC(C)[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;_R1;;;;;;;;;;;$|,Backbone
X300,O=CCNCc1c[nH]c2ccccc12,[*]N(CC([*])=O)Cc1c[nH]c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;$|,Backbone
X147,Cc1ccc2c(C[C@H](N)C=O)c[nH]c2c1,Cc1ccc2c(C[C@H](N[*])C([*])=O)c[nH]c2c1 |$;;;;;;;;;_R1;;_R2;;;;;$|,Backbone
X428,C[C@@H](C=O)NCCc1ccc(Cl)c(Cl)c1,C[C@H](NCCc1ccc(Cl)c(Cl)c1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,Backbone
Me_meF,CN(C)[C@H](C=O)Cc1ccccc1,CN(C)[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X20,N#CNC(=NC1CCCCC1)NCCCC[C@H](N)C=O,"[*]N[C@@H](CCCCNC(NC#N)=NC1CCCCC1)C([*])=O |w:12.12,$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|",Backbone
X32,N[C@H](C=O)C=Cc1ccccc1,"[*]N[C@@H](C=Cc1ccccc1)C([*])=O |w:4.4,$_R1;;;;;;;;;;;;_R2;$|",Backbone
X46,N#Cc1ccc(C[C@H](N)C=O)cc1,[*]N[C@@H](Cc1ccc(cc1)C#N)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,Backbone
meF,CN[C@H](C=O)Cc1ccccc1,CN([*])[C@@H](Cc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;_R2;$|,Backbone
X15,CC(C)[C@H](N)C(=O)C[C@@H](Cc1ccccc1)C(=O)O,CC(C)[C@H](N[*])C(=O)C[C@@H](Cc1ccccc1)C(O)=O |$;;;;;_R1;;;;;;;;;;;;;;$|,Backbone
X2301,CC(C)CN(CC(=O)[C@H](N)Cc1ccccc1)S(=O)(=O)c1cccc(N)c1,CC(C)CN(CC(=O)[C@@H](Cc1ccccc1)N[*])S(=O)(=O)c1cccc(N)c1 |$;;;;;;;;;;;;;;;;;_R1;;;;;;;;;;$|,Backbone
X1103,Cc1cc(C[C@H](N)C=O)cc(C)c1O,Cc1cc(C[C@H](N[*])C([*])=O)cc(C)c1O |$;;;;;;;_R1;;_R2;;;;;;$|,Backbone
X2432,N#C[C@H](N)C=O,[*]N[C@@H](C#N)C([*])=O |$_R1;;;;;;_R2;$|,Backbone
X2743,C[C@@H](NC(=O)N[C@H](C=O)Cc1cccnc1)c1ccc(F)cc1,C[C@@H](NC(=O)N[C@@H](Cc1cccnc1)C([*])=O)c1ccc(F)cc1 |$;;;;;;;;;;;;;;;_R2;;;;;;;;$|,Backbone
X2807,CC(C)C[C@@H](C=O)NC(=O)OC[C@H](COS(=O)(=O)O)OS(=O)(=O)O,CC(C)C[C@H](NC(=O)OC[C@H](COS(O)(=O)=O)OS(O)(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2822,COC(=O)C[C@@H](C=O)NC(=O)OC(C)(C)C,COC(=O)C[C@H](NC(=O)OC(C)(C)C)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,Backbone
X2738,CN(C)[C@H](C=O)CC1CCCCC1,CN(C)[C@@H](CC1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,Backbone
X2780,N[C@H](C=O)C(c1ccccc1)c1ccccc1,[*]N[C@H](C=O)C(c1ccccc1)c1ccccc1 |$_R1;;;;;;;;;;;;;;;;;$|,Backbone
X2763,CC=C[C@H](N)C=O,"CC=C[C@H](N[*])C([*])=O |w:1.0,$;;;;;_R1;;_R2;$|",Backbone
ac,CC=O,CC([*])=O |$;;_R2;$|,Backbone
X2098,Cc1ccc(S(=O)(=O)N[C@H](C=O)Cc2c[nH]c3ccccc23)cc1,Cc1ccc(cc1)S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,Backbone
X2146,NCCCC[C@H](N)C(=O)c1nc2ccccc2o1,NCCCC[C@H](N[*])C(=O)c1nc2ccccc2o1 |$;;;;;;;_R1;;;;;;;;;;;$|,Backbone
X2166,O=C[C@@H]1CSCCN1,[*]N1CCSC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,Backbone
X2192,CN(CC=O)CC(=O)[C@@H](N)CCCNC(=N)N,CN(CC([*])=O)CC(=O)[C@H](CCCNC(N)=N)N[*] |$;;;;_R2;;;;;;;;;;;;;;_R1$|,Backbone
X2136,N=C(N)N1CCC([C@H](N)C=O)CC1,NC(=N)N1CCC(CC1)[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,Backbone
